provider,title,description,url,thumbnailUrl,author,price,level,category,score,skills,lectureUpdatedAt,duration,details
udemy,노코드 버블로 나만의 강의사이트 제작하기 bubble io tutorial in Korean,1인 지식 창업에 최적화된 노코드 버블로 강의사이트 만들기 | Nocode bubble io tutorial,https://www.udemy.com/course/bubble-io-tutorial-in-korean/,https://img-c.udemycdn.com/course/240x135/5313044_cf99_6.jpg,Jeff LEE,79000,초급자,노코드 개발,4.6,Bubble 비주얼 프로그래밍,2023/05,6:45,"데이터 베이스를 학습합니다, 페이지 생성과 구성에 대해 학습합니다, 강의사이트 제작에 필요한 노코드 툴에 대한 기초지식을 학습합니다, 강의사이트 제작을 직접 제작하고 관리합니다"
udemy,가장 많이 쓰는 통계법을 가장 쉽게 하는 방법,"클릭 몇 번으로 다양한 통계, 다양한 그래프를 쉽게 만드세요",https://www.udemy.com/course/ezstatistics/,https://img-c.udemycdn.com/course/240x135/5317400_fc9a.jpg,김지형 M.D.,23000,초급자,데이터 과학,4.6,통계,2023/05,0:41,"통계를 빨리 간단히 배우고 싶은 분, 복잡한 것은 싫고 단순한 것을 좋아하는 분, 복잡한 논문, 연구하고 싶지 않고, 가장 기본적인 통계만 사용하실 분, 간단한 도구로 많은 흔히 사용하는 통계를 하기 원하시는 분"
udemy,자바 기초 끝내기,자바 기본 개념 한번에 끝내기,https://www.udemy.com/course/ncxlppry/,https://img-c.udemycdn.com/course/240x135/5238128_451c_2.jpg,Stella Shin,39000,초급자,프로그래밍 언어,0.0,Java,2023/04,3:53,"자바 프로그래밍의 기초 개념을 다질 수 있다, 자바의 기본 데이터 타입, 객체지향, 클래스, 이벤트 처리 개념 다룬다, 프로그래밍의 알고리즘을 이해할 수 있다, 후에 자바가 필요한 웹 개발에 도움이 된다"
udemy,"엑셀보다 쉽고, SPSS보다 예쁜, R 코맨더 데이터 시각화",클릭 몇 번으로 중요한 그래프들을 만들어 보세요.,https://www.udemy.com/course/r-commander-chart/,https://img-c.udemycdn.com/course/240x135/5313606_ce50.jpg,김지형 M.D.,23000,초급자,데이터 과학,4.6,데이터 시각화,2023/05,0:57,"데이터의 종류에 어울리는 그래프를 선택하기, R의 대표적인 그래프를 R 커맨더를 이용해서 쉽게 만들기, R 커맨더로 R과 친숙해 지기, 엑셀로 만들기 어려운 몇 가지 그래프들을 쉽게 만들기"
udemy,1시간만에 끝내는 chatGPT 클론코딩,Flask와 함께하는 클론 코딩,https://www.udemy.com/course/1-chatgpt/,https://img-c.udemycdn.com/course/240x135/5289168_2c90_4.jpg,daniel jeon,48000,초급자,노코드 개발,4.5,Flask,2023/10,0:35,"나 만의 chatGPT 홈페이지를 만들 수 있다!, chatGPT API 사용 가능!, Flask 웹서버 사용이 가능!, 웹개발 가능!, 파이썬 코딩 가능!"
udemy,진짜 쉬운 실전 파이썬 기초,이 클래스에서는 내게 꼭 필요한 부분만을 쏙쏙 뽑아서 공부할 겁니다.,https://www.udemy.com/course/jiqcirdr/,https://img-c.udemycdn.com/course/240x135/5190962_49b5_4.jpg,daniel jeon,23000,초급자,프로그래밍 언어,0.0,Python,2023/04,3:09,"파이썬 프로그램 환경에 익숙해집니다., 파이썬 기본 코드를 익히게 됩니다., 파이썬으로 간단한 프로그램을 만들 수 있습니다., 중급 단계 이상의 파이썬 프로그램을 시작할 수 있습니다."
udemy,나만의 게임 만들면서 배우는 파이썬,이 클래스에서는 내게 꼭 필요한 부분만을 쏙쏙 뽑아서 공부할 겁니다.,https://www.udemy.com/course/dvglnqhb/,https://img-c.udemycdn.com/course/240x135/4955498_484b.jpg,daniel jeon,23000,초급자,프로그래밍 언어,0.0,Python 게임 개발,2023/04,2:00,"파이썬에서 동작 가능한 나 만의 게임을 만들 수 있게 됩니다., 게임의 동작 원리를 이해하게 됩니다., 파이썬 라이브러리의 활용 방법을 배우게 됩니다., 게임 제작에 필요한 필수 기능만을 선별해서 배우게 됩니다."
udemy,【한글자막】 Spring Boot 3 & Spring Framework 6 마스터 (2023 Java 최신),"Java Spring Boot 풀스택 클라우드 개발자 되기! AWS, React, Docker, Spring Data JPA, Spring Security 를 배워보자!",https://www.udemy.com/course/spring-boot-and-spring-framework-korean/,https://img-c.udemycdn.com/course/240x135/5193986_b926_3.jpg,"in28Minutes Official, 웅진씽크빅 글로벌",79000,모든 수준,웹 개발,4.8,Spring Boot,2023/04,38:15,"Spring Boot Framework 와 Spring Framework 을 이용해 웹 애플리케이션, REST API, 풀 스택 애플리케이션을 빌드하는 방법을 배웁니다., Spring Framework 의 기초를 처음부터 마스터할 수 있으며 사전 경험이 필요하지 않습니다., 실제 프로젝트에서 사용하는 최신 방식으로 Spring Framework 에 대해 배웁니다., Spring Boot 의 장점인 자동 설정, Spring Initializr, Starter Project 에 대해 배웁니다., 20년간 프로그래밍 경험을 쌓은 전문가로부터 탁월한 Java Spring 애플리케이션을 개발하는 최고의 방법을 배웁니다., Spring Boot 웹, Spring Boot Data JPA 를 비롯해 다양한 Spring Boot Starter Project 를 사용하는 방법을 배웁니다., 구직 면접에서 Spring Framework 관련 전문성을 증명할 수 있는 모든 기술을 습득하게 됩니다., React 및 Spring Boot를 사용해 실시간 프로젝트를 처음부터 개발합니다., 프로젝트에서 발생한 Java Spring Framework 문제를 해결하는 믿을 수 있는 해결사가 됩니다., Spring Boot, Maven, Eclipse, JUnit, Mockito를 비롯한 최신 프레임워크 및 기술을 이해하게 됩니다."
udemy,찍어먹도록! 쉽게 이해하는 ChatGPT(AI),ChatGPT와 함께,https://www.udemy.com/course/withchatgpt/,https://img-c.udemycdn.com/course/240x135/5284130_de30_2.jpg,곽랑주 kwack,23000,초급자,데이터 과학,4.4,ChatGPT,2023/04,2:26,"ChatGPT를 업무에 활용하는 방법을 이해하게 됩니다., ChatGPT와 스프레드시트로 만드는 업무 자동화 맛보기, ChatGPT와 비즈니스의 미래에 대해 엿볼 수 있습니다., ChatGPT(AI)의 작동방식을 알게 됩니다."
udemy,ChatGPT API 활용한 수익형 웹 서비스 만들기 - 바닥부터 실전 배포까지,챗GPT API 적용된 운세보는 챗도지 웹 서비스 만들기,https://www.udemy.com/course/chatgptapi/,https://img-c.udemycdn.com/course/240x135/5281434_e3eb.jpg,조코딩 jocoding,59000,초급자,웹 개발,4.3,ChatGPT,2023/09,4:14,"ChatGPT 기초 및 고급 활용 방법, ChatGPT API 활용 방법, ChatGPT로 디자인 및 코딩을 하는 방법, DALLE 2를 이용해 웹사이트에 사용될 이미지를 제작하는 방법, ChatGPT를 적용한 나만의 웹 서비스를 만드는 방법, 챗GPT로 수익형 웹 서비스 만드는 방법, HTML, CSS, JavaScript로 채팅 웹 서비스 구축하는 방법, 대용량 트래픽 감당 가능한 비용 효율적인 서버 구조를 만드는 방법, Cloudflare Pages를 활용한 웹 서비스 Deploy 방법, AWS Lambda를 활용한 서버리스 API 서버 구축 방법, 광고 및 후원을 웹 서비스에 녹여서 수익화 하는 방법"
udemy,모두를 위한 ChatGPT Part 4 - ChatGPT와 실습으로 배우는 크롤링,ChatGPT를 이용해서 다양한 웹사이트를 크롤링 해보자,https://www.udemy.com/course/crawling-using-chatgpt-part4/,https://img-c.udemycdn.com/course/240x135/5287630_1619.jpg,AISchool 에이아이스쿨,49000,초급자,데이터 과학,4.6,ChatGPT,2023/05,2:10,"ChatGPT를 이용한 크롤링 방법, 다양한 웹사이트를 크롤링하는 방법, 크롤링을 위한 Requests, BeautifulSoup, Selenium 라이브러리 사용법, 크롤링의 원리와 내가 원하는 웹사이트를 크롤링하는 방법"
udemy,[AICE 자격대비반] 인공지능(AI) 능력시험 AICE Basic 대비 올인원 패키지 (28% 할인가!),[AICE 1주 완성 스터디 진행 중] 국내 최초 AI 활용능력 자격증  Basic급 대비 VOD학습 + 실습 + 시험응시까지 한번에 준비해 보세요,https://www.udemy.com/course/aice-ai-basic-w/,https://img-c.udemycdn.com/course/240x135/5282686_83d4.jpg,AICE 자격증 공식 인증 Academy,179000,초급자,데이터 과학,4.4,인공 지능,2023/10,13:10,"인공지능에 대한 기초 핵심 내용을 이해할 수 있습니다(인공지능 이해, 머신러닝 및 딥러닝 실습)., AIDU EZ(노코딩 방식)를 활용하여 문제 정의/데이터 수집/데이터 분석 및 전처리/AI 모델링 /AI 적용까지 학습할 수 있습니다., 산업에 적용된 인공지능 사례를 직접 따라해 활용능력을 함양할 수 있습니다., 본 과정 학습을 통해 AICE(AI Certificate for Everyone Basic) 자격 취득을 완벽하게 대비할 수 있습니다."
udemy,[AICE 자격대비반] 인공지능(AI) 활용능력 Associate대비 올인원 패키지 (22% 할인가!),AICE(AI Certificate for Everyone) Ready Associate Course! 국내 최초 AI 활용능력 자격증  Associate급 대비 VOD학습 + 실습 + 시험응시 패키지,https://www.udemy.com/course/aice-ai-associate-p/,https://img-c.udemycdn.com/course/240x135/5282696_4a81.jpg,AICE 자격증 공식 인증 Academy,219000,중급자,데이터 과학,4.3,Python,2023/08,13:01,"Python을 활용한 AI 데이터 분석부터 AI 모델링까지 핵심 내용 학습, AI Use Case를 따라해 보며 실무 AI 활용 능력 향상, 산업에 적용된 인공지능 사례를 직접 따라해 보고 실무 AI 활용 Flow를 학습, 본 과정 학습을 통해 AICE(AI Certificate for Everyone) Associate 자격 취득 완벽 대비"
udemy,ChatGPT로 배우는 SQL 입문,36개의 ChatGPT 프롬프트와 9개의 데이터셋으로 배우는 SQL,https://www.udemy.com/course/chatgptsql/,https://img-c.udemycdn.com/course/240x135/5276642_e1f0_5.jpg,코딩엑스 AI,23000,초급자,데이터 과학,4.3,SQL,2023/04,4:48,"학습을 위한 ChatGPT Prompt 작성법, ChatGPT 유용한 확장 프로그램, SQL 기초 문법, mySQL Workbench 사용법, 관계형 데이터베이스, 다양한 오픈 데이터 스스로 구하기"
udemy,어셈블리어 프로그래밍,"Great 프로그래머의 필수템, 어셈블리어를 마스터하세요. 이 강좌는 다양한 환경에서 어셈블리어를 자유롭게 구사할 수 있는 능력을 길러줍니다. POCU 아카데미의 독창적이고 철저한 커리큘럼. (김포프, 포큐)",https://www.udemy.com/course/assembly-programming-by-pocu/,https://img-c.udemycdn.com/course/240x135/5247456_7d7a.jpg,Pope Kim,219000,중급자,프로그래밍 언어,4.8,어셈블리 언어,2023/07,31:17,"x86 어셈블리어 (16, 32 ,64 비트), 6502 어셈블리어, CPU처럼 생각하는 법, 간단한 컴퓨터 제작 방법, 컴퓨터 구조 기초 (CPU), 운영체제와 BIOS의 역할"
udemy,AWS Lambda + OpenCV,Incorporating OpenCV into AWS Lambda + DynamoDB + S3 Bucket system,https://www.udemy.com/course/aws-lambda-opencv/,https://img-c.udemycdn.com/course/240x135/5273180_3a95.jpg,jeonghyun Kim,29000,초급자,데이터 과학,0.0,AWS Lambda,2023/07,2:05,"How can an image processing function like OpenCV be made into an end-to-end system?, I want to take the first step in learning the various skills needed to implement an AWS serverless system., I hope I can easily understand how to extend the OpenCV implementation result to API..., Incorporating OpenCV into AWS Lambda + DynamoDB + S3 Bucket system, This is a lecture that introduces serverless systems through AWS Lambda and expands them to API by creating an image processing end system with OpenCV, an image"
udemy,"ChatGPT 활용법, 생성 AI 프롬프트 엔지니어링 A to Z - 인공지능의 이해와 활용","챗 GPT, Midjourney, Dall-e 등 생성형 인공지능 도구를 누구보다 먼저 정복하고 프롬프트 엔지니어링에 입문하여 AI 시대의 선구자가 되는 과정",https://www.udemy.com/course/maso-ds-gpt-onc84/,https://img-c.udemycdn.com/course/240x135/5266132_5e7b.jpg,마소캠퍼스 머니매그넷,59000,초급자,데이터 과학,4.6,ChatGPT,2023/10,7:40,"ChatGPT를 비롯한 생성형 AI에 대한 이해와 실무 적용 방안, ChatGPT를 구성하는 인공지능과 언어 처리 모델의 작동 원리 이해, 생성형 AI 툴을 활용하여 구체적인 성과를 창출하는 프롬프트 엔지니어링 역량, midjourney, dall-e 등 여러 가지 생성형 AI 툴의 활용 방안"
udemy,쉽게 배우는 자바 프로그래밍 입문자 과정 Ⅲ,"객체와 클래스-1, 객체와 클래스-2, 객체와 클래스-3",https://www.udemy.com/course/iii-sblv_java/,https://img-c.udemycdn.com/course/240x135/5145060_4e56.jpg,웅진씽크빅 비즈니스,23000,모든 수준,프로그래밍 언어,5.0,Java,2023/03,10:57,"자바와 환경설치, 변수, 연산자를 이해하고 직접 실습해 볼 수 있다., 조건문, 반복문, 객체와 클래스를 이해하고 직접 실습해 볼 수 있다., 객체와 클래스 부분을 이해하고 직접 실습해 볼 수 있다., 인스턴스 멤버와 정적 멤버간의 참조, 메서드 오버로딩을 알 수 있다."
udemy,【한글자막】 Unreal Engine 5 C++ 개발자: C++ 학습하고 비디오 게임 제작하기,Epic Games와의 협력 하에 제작되었습니다. C++ 의 기본부터 학습하며 언리얼 엔진으로 여러분의 첫 비디오 게임 5개를 제작해 보세요. (Unreal Engine 5 & Unreal Engine),https://www.udemy.com/course/unrealcourse-korean/,https://img-c.udemycdn.com/course/240x135/5172542_f6b8_7.jpg,"Ben Tristem, GameDev.tv Team, Stephen Ulibarri, 웅진씽크빅 글로벌",79000,모든 수준,게임 개발,4.8,언리얼 엔진,2023/03,29:40,"언리얼 엔진 5로 게임을 제작하는 방법, 게임 업계의 표준 언어인 C++, 객체 지향 프로그래밍과 활용법, 게임 디자인 원칙, 프로그래밍 패턴과 모범 사례, 적 인공지능 행동 프로그래밍, 간결하고 이해하기 쉬운 코드의 작성 방법, 블루프린트와 C++의 사용 시기, C++를 사용해 언리얼에서 원하는 목표를 달성하는 방법, 게임 제작이 쉬워지는 언리얼 게임플레이 프레임워크, 강력하고 범용적인 문제 해결 능력, 최신 게임 개발 기술 및 기법"
udemy,핵심만 쉽게 터득하는 SQL: MySQL 설치부터 AI 접목 SQL 스킬까지,"데이터베이스(DB,Database), 쿼리(Query), 스키마(Schema), 테이블(Table), DBMS, DBML의 개념과 활용까지 MySQL로 수행하는 과정",https://www.udemy.com/course/maso-ds-sql-onc80/,https://img-c.udemycdn.com/course/240x135/5226270_0285_2.jpg,마소캠퍼스 머니매그넷,33000,초급자,데이터베이스 설계 및 개발,4.4,MySQL,2023/03,5:30,"데이터베이스와 스키마의 기본 개념, SQL에 대한 전반적인 이론 및 형식, 다양한 함수 사용을 통한 SQL 역량 확보, AI를 활용한 SQL 실전 활용 역량"
udemy,C++ 초등학교,재미있게 배우는 C++ 기초,https://www.udemy.com/course/c-rahzxw/,https://img-c.udemycdn.com/course/240x135/5020778_086c_5.jpg,순호 권,59000,초급자,프로그래밍 언어,4.4,C++,2023/03,6:34,"C++에 대한 기본 문법을 배우고 이를 적용할 수 있습니다., 객체지향언어의 특성과 클래스의 사용법을 숙달할 수 있습니다., 스스로 고민한 과제를 중간 점검에서 한 번 확인하여 학습 과정의 이해도를 확인해 볼 수 있습니다., 예제 문제를 맛봄으로써 문제해결능력을 기를 수 있습니다."
udemy,【한글자막】 Apache Kafka 시리즈 – 초보자를 위한 아파치 카프카 강의 v3,"카프카를 시작해봅시다! – 아파치 카프카 3.0 생태계, 핵심 개념, 실제 자바 프로듀서/컨슈머 & 빅데이터 구조 학습하기",https://www.udemy.com/course/apache-kafka-korean/,https://img-c.udemycdn.com/course/240x135/5149484_35eb_12.jpg,"Stephane Maarek | AWS Certified Cloud Practitioner,Solutions Architect,Developer, 웅진씽크빅 글로벌",69000,모든 수준,데이터베이스 설계 및 개발,4.6,Apache Kafka,2023/03,8:30,"아파치 카프카의 생태계와 구조, 핵심 개념과 작동 원리를 이해합니다., 토픽과 파티션, 브로커, 프로듀서, 컨슈머 등 개념을 익힙니다., 자신만의 카프카 개발 환경을 구축하기 시작합니다., kafka-topics, kafka-console-producer, kafka-console-consumer, kafka-consumer-groups, kafka-configs와 같은 주요 CLI를 배웁니다., 자바(Java)에서 자기만의 프로듀서와 컨슈머를 생성해 카프카와 상호 작용합니다., 실제 트위터 프로듀서와 ElasticSearch 컨슈머를 프로그래밍합니다., 확장 API 개요(Kafka Connect, Kafka Streams)와 사례 연구, 빅데이터 구조를 알아봅니다., 로그 컴팩션을 이해하고 실습해 봅니다."
